id1	text	label	triples	id2
text_6242	小睡-fangshaiyou:这就是这次奥运会我几乎没转过任何相关微博的原因。	0	[]	[]
text_6243	景区门票我记得是160元，包括电瓶车、云龙河地缝景区和七星寨景区。	0	[]	[]
text_6244	我当时染发后擦点被老爸扒了一层皮呀。。。	2	[]	[]
text_6245	闻乐制冷:回复城落未央:一个女皇。	0	[]	[]
text_6246	吳世勛:轉發微博CHUEXO-M中国后援会	0	[]	[]
text_6247	不是OrlandoBloom，也不是贝克汉姆，而是眼前这位CamGigandet。	0	[]	[]
text_6248	逛了当天开的两个展，要不是太累简直不想离开了	1	[['不令人满意的', '离开', 'SimilarTo'], ['不开心', '离开', 'Causes'], ['老师没来', '离开', 'Causes'], ['吃完美食', '逛', 'Causes'], ['打开电脑', '开', 'HasSubevent'], ['离开', '不令人满意的', 'SimilarTo'], ['离开', '努力工作', 'MotivatedByGoal'], ['离开', '找一个更适合', 'MotivatedByGoal'], ['离开', '找寻更美好', 'MotivatedByGoal'], ['逛', '找朋友聊天', 'HasSubevent'], ['太累', '不舒服', 'Causes'], ['太累', '精神不集中', 'Causes']]	[2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_6249	那个司机真的挺帅不过人家结婚啦你就别念叨了。	2	[['人家', '图书馆', 'AtLocation'], ['结婚', '下地狱', 'MotivatedByGoal'], ['结婚', '厌倦人生', 'MotivatedByGoal'], ['结婚', '让父母安心', 'MotivatedByGoal']]	[1, 1, 1, 1]
text_6250	但新华社和中央台不鸟温，可见当局的态度。	2	[]	[]
text_6251	建议周内去，一天的时间，根据园中提供的地图，不走回头路，合理安排时间。	0	[]	[]
text_6252	平安银行深圳分行起诉酷派旗下附属公司宇龙计算机通信科技有限公司（借款人）、本集团的两家附属公司及本公司单一最大股东之实益拥有人及其联系人（称担保人），要求立即偿还8,000万元人民币??	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['限制性条款', '要求', 'SimilarTo'], ['公司', '银器丢失', 'HasSubevent'], ['公司', '介于刺激与反应之间的时间', 'Causes'], ['公司', '测试透视员工透视透视透视透视透视图', 'CapableOf'], ['公司', '讨厌上司', 'HasSubevent'], ['计算机', '使事情变得复杂', 'CapableOf'], ['计算机', '使受电脑控制', 'UsedFor'], ['计算机', '做算术计算笨拙', 'UsedFor'], ['计算机', '控制机器', 'CapableOf'], ['计算机', '注意程序错误', 'CapableOf'], ['计算机', '生成复杂图形', 'UsedFor']]	[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_6253	某个q群里发出来的，还真不知道你就是壶哥。	2	[]	[]
text_6254	比赛结束后，医生告诉他，他的左腓骨骨折了。	0	[]	[]
text_6255	我们的莞小主和李健，合唱的风吹麦浪。	0	[]	[]
text_6256	听说是阳光明媚的时候，阳光照射到湖里，湖面反射的光呈现不同颜色。	1	[['今天的大多数征收', '颜色', 'HasProperty'], ['颜色', '柔美的', 'Causes'], ['颜色', '颜色更鲜艳', 'HasProperty'], ['颜色', '圆润的', 'Causes'], ['颜色', '醇香的', 'Causes'], ['颜色', '甘美的', 'Causes'], ['颜色', '成熟的', 'Causes'], ['反射', '必要的不喜欢的人', 'HasProperty'], ['阳光', '明亮的', 'Causes'], ['阳光', '明亮的', 'HasProperty'], ['阳光', '带来希望', 'HasProperty'], ['阳光', '鲜明的', 'HasProperty'], ['阳光', '有活力', 'Causes'], ['阳光', '在行星上生存的必需品', 'HasProperty'], ['阳光', '植物的温暖和能量', 'UsedFor']]	[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_6257	buffy徐静:我们的直播，回乡路	0	[]	[]
text_6258	这个是桂林的一条代表性的河流吧，就像广州的珠江那样的存在吧。	1	[['享受公司的朋友', '像', 'MotivatedByGoal'], ['更好的理解', '像', 'MotivatedByGoal'], ['有趣的招待', '像', 'Causes']]	[2, 2, 2]
text_6259	看节目的同学们，每人写篇5000的观后感交给我哈	1	[['有礼貌', '同学', 'MotivatedByGoal'], ['同学', '一起劳动服务', 'Causes'], ['同学', '互相扶持', 'HasProperty'], ['同学', '跟我做朋友', 'Desires'], ['每人', '不同的体验', 'CapableOf'], ['节目', '创造首字母缩略词', 'HasSubevent'], ['节目', '请求帮助', 'HasSubevent']]	[2, 1, 1, 1, 1, 1, 1]
text_6260	乐视网晚间公告，公司收到控股股东、实际控制人贾跃亭通知，获悉其本人及其控制的乐视控股持有公司的部分股份被冻结。	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['被人嘲笑', '被', 'HasSubevent'], ['公司', '测试透视员工透视透视透视透视透视图', 'CapableOf'], ['公司', '银器丢失', 'HasSubevent'], ['公司', '讨厌上司', 'HasSubevent'], ['公司', '介于刺激与反应之间的时间', 'Causes'], ['获悉', '避免重复错误', 'MotivatedByGoal']]	[2, 2, 2, 2, 1, 1, 1, 1, 1]
text_6261	热点时刻乐视12亿资产被冻结乐视影业（北京）有限公司有14笔司法冻结，除了昨日被媒体爆出的上海高级人民法院冻结的乐视控股持有乐视影业股权外，还有13笔其他冻结，涉及到全国的六大地方法院。	2	[['被人嘲笑', '被', 'HasSubevent'], ['除了', '避免成为嫌疑犯', 'CapableOf']]	[2, 1]
text_6262	崔自默:回复侯宁:metooo。	0	[]	[]
text_6263	朝天门位于重庆渝中区渝中半岛的嘉陵江与长江交汇处，曾是重庆十七座古城门之一。	0	[]	[]
text_6264	太萌了http:t.cnzYfYXWY	1	[]	[]
text_6265	结果:我跟春晚帝整蛊半天,尼玛电视是坏的…	0	[]	[]
text_6266	卿城话筒:转发微博董卿后援团冬瓜团	0	[]	[]
text_6267	广西横县举办首届鱼生文化节，一鱼十八吃	0	[]	[]
text_6268	樊莽:金牌本已经在兜里了，现在没了。	2	[['不透明物体在任何光线下都有阴影', '现在', 'HasProperty'], ['失败的', '现在', 'SimilarTo'], ['现在', '失败的', 'SimilarTo']]	[2, 2, 1]
text_6269	1984年洛杉矶奥运会上再次被设为表演项目。	1	[['表演', '显示天赋', 'HasSubevent'], ['表演', '喝彩', 'HasSubevent'], ['表演', '欢呼', 'HasSubevent'], ['表演', '完成', 'HasSubevent'], ['表演', '足够', 'HasSubevent'], ['表演', '满足需要实现', 'HasSubevent'], ['表演', '达到', 'HasSubevent'], ['被', '技术性休学', 'HasSubevent'], ['项目', '创造首字母缩略词', 'HasSubevent'], ['项目', '请求帮助', 'HasSubevent']]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_6270	每个庙里总有几个中年喇嘛在聊天，给10块帮你念经祈福...这给我的感觉就像赚钱机器，毫无宗教的神圣感哲蚌寺比较有神圣感	2	[['下降的', '感觉', 'HasSubevent'], ['伤害其他', '感觉', 'HasSubevent'], ['久久没联络', '聊天', 'HasSubevent'], ['在讲笑话', '聊天', 'HasSubevent'], ['兄弟打假球', '赚钱', 'Causes'], ['赌博', '赚钱', 'Causes'], ['有负债的人', '赚钱', 'Desires'], ['同性恋恐惧症', '宗教', 'AtLocation'], ['插图点', '比较', 'HasSubevent'], ['聊天', '分享事情', 'HasSubevent'], ['聊天', '聊事情', 'HasSubevent'], ['聊天', '很难过', 'Causes'], ['聊天', '不无聊', 'Causes'], ['聊天', '杀时间', 'Causes'], ['赚钱', '养你啊小恶魔', 'MotivatedByGoal'], ['赚钱', '脱离贫穷', 'MotivatedByGoal'], ['赚钱', '座想要的事情', 'MotivatedByGoal'], ['赚钱', '买好东西', 'MotivatedByGoal'], ['块', '手脚笨拙的人', 'SimilarTo'], ['机器', '交付杀虫剂', 'UsedFor'], ['机器', '巴氏杀菌埃米克', 'UsedFor']]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_6271	从广州出发，坐车有点累，海水黄黄的（那时候好怀念厦门的海），但是游泳泡水的人也很多。	1	[['有乐趣', '游泳', 'HasSubevent'], ['游泳', '把自己弄干净', 'Causes'], ['游泳', '变得干净', 'HasSubevent'], ['游泳', '将得到清洁', 'HasSubevent'], ['游泳', '正在获取邮件', 'HasSubevent'], ['游泳', '建立节奏', 'HasSubevent'], ['游泳', '清洁的', 'Causes'], ['海水', '不热情的', 'HasProperty']]	[2, 1, 1, 1, 1, 1, 1, 1]
text_6272	四爷的家，最早是雍亲王胤禛（以后的雍正皇帝）的府邸，乾隆爷也是在此处出生的。	0	[]	[]
text_6273	VvisionI雅琪:MLGB	0	[]	[]
text_6274	羽毛球是我在小白楼扎根时会和大家一起参与的体育运动之一	1	[['娱乐工作', '大家', 'MotivatedByGoal'], ['愉快的', '参与', 'HasSubevent'], ['有趣的招待', '参与', 'HasSubevent'], ['款待', '参与', 'HasSubevent'], ['获得优势', '参与', 'HasSubevent'], ['大家', '和乐融融', 'Desires'], ['小', '当健身老师', 'CapableOf']]	[2, 2, 2, 2, 2, 1, 1]
text_6275	不过事实上司导也没有坑我们，穿拖鞋走也没难度。	1	[['认真赚钱', '拖鞋', 'MotivatedByGoal']]	[2]
text_6276	那天你生日的时候我们唱的第一首歌就是这个	1	[['有趣的招待', '唱', 'HasSubevent'], ['愉快的', '唱', 'HasSubevent'], ['幸运的', '唱', 'HasSubevent'], ['娱乐人', '唱', 'HasSubevent'], ['款待', '唱', 'HasSubevent'], ['生日', '祝我生日快乐', 'HasSubevent'], ['生日', '唱生日快乐歌', 'HasSubevent'], ['生日', '约朋友唱歌', 'HasSubevent'], ['生日', '和朋友出去', 'HasSubevent'], ['生日', '找朋友吃饭', 'HasSubevent'], ['生日', '很快乐', 'HasSubevent'], ['生日', '谢谢妈妈', 'HasSubevent'], ['唱', '你很开心', 'MotivatedByGoal'], ['唱', '娱乐他人', 'HasSubevent']]	[2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_6277	今晚21：00点锁定cctv-3，记得拿起手机拍屏幕上的我发微博带	0	[]	[]
text_6278	欧美人像控-占小超:.........北京蒙娜丽莎摄影	0	[]	[]
text_6279	去桂林肯定要游漓江，无论你是选择大船，竹筏或者徒步	1	[['可口的好吃的东西', '选择', 'SimilarTo'], ['购买新鲜水果和蔬菜', '选择', 'HasSubevent'], ['选择', '可口的好吃的东西', 'SimilarTo']]	[2, 2, 1]
text_6280	青蜀黍浑身DEBUFF:你们	0	[]	[]
text_6281	淡淡的禅香味，感受到从未有过的安静，可能是心静了吧……	1	[['使欢乐', '可能', 'HasSubevent'], ['和朋友玩游戏', '可能', 'Causes'], ['有教养', '安静', 'HasSubevent'], ['安静', '平静的生活', 'MotivatedByGoal'], ['安静', '比较专心', 'HasSubevent'], ['香味', '受人欢迎', 'HasProperty'], ['香味', '愉快感官', 'CapableOf'], ['香味', '感到舒服', 'Causes'], ['香味', '沐浴乳散发', 'HasProperty'], ['香味', '芬芳', 'Synonym']]	[2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_6282	我在这儿等着你回来啊等着你回来，看那桃花开	1	[['亲爱的', '那', 'AtLocation']]	[2]
text_6283	不用，工行网银，网上贵金属，人民币账户白银	2	[]	[]
text_6284	埃妮Kyleannie:哪个公司捏	0	[]	[]
text_6285	市区打的过去大概二三十元，靠山而建，环境卫生不太好。	2	[['很无聊', '打', 'HasSubevent'], ['打架', '打', 'HasSubevent'], ['抢劫', '打', 'HasSubevent'], ['有小偷', '打', 'HasSubevent'], ['看到有人放火', '打', 'HasSubevent'], ['遭小偷', '打', 'HasSubevent'], ['打', '很紧张', 'HasSubevent']]	[2, 2, 2, 2, 2, 2, 1]
text_6286	西湖十景之九的南屏晚钟即指南屏山净慈寺傍晚的钟声，南屏山在杭州西湖南岸、玉皇山北，九曜山东。	0	[]	[]
text_6287	该法院的具体裁定内容为：冻结乐风移动香港有限公司、??	2	[['短暂的休息', '移动', 'HasSubevent'], ['移动', '嘲笑公共交通工具', 'HasSubevent'], ['移动', '阅读地图', 'HasSubevent'], ['移动', '与集团一起去', 'HasSubevent'], ['移动', '航班延误', 'HasSubevent'], ['移动', '连接丢失', 'HasSubevent'], ['移动', '到达后进度表', 'HasSubevent'], ['法院', '不敢乱说话', 'HasSubevent'], ['法院', '有点紧张', 'HasSubevent']]	[2, 1, 1, 1, 1, 1, 1, 1, 1]
text_6288	来喂海鸥，晒太阳，闻花香，我还碰到了得道高僧售卖手链。	1	[['去找朋友', '晒太阳', 'MotivatedByGoal'], ['晒太阳', '保持好心情', 'MotivatedByGoal'], ['晒太阳', '很舒服', 'Causes'], ['晒太阳', '让身体健康', 'MotivatedByGoal']]	[2, 1, 1, 1]
text_6289	礼拜南海观音有两种，一种不捐香火钱，你排队，只能在下面转一圈。	0	[]	[]
text_6290	中秋回去了，就不想回去了舟车劳顿的累啊	2	[['累', '体力差', 'MotivatedByGoal']]	[1]
text_6291	麦瑞-纳亚(MarcelNguyen)，25岁，德国体操男选手。	0	[]	[]
text_6292	就当探路了，早晚再去一次就是不知身边将会是何人陪同了。	0	[]	[]
text_6293	韦爱累斯NCPAfeliczhang嘟嘟他爹2008屈成一团还巢2011帕特里克NCPA白发老林白水驿站臻仁儿zhener罗莎莎朝阳的洋大鸟小西一白张寻找奥运人丁硕RC舞美李广常石磊张克新围脖你是否也会在电视机前？	0	[]	[]
text_6294	是啊因为你不在我身边陪我一起照所以不想照	2	[['我讨厌你', '所以', 'Causes'], ['因为', '伪装成其他', 'CapableOf']]	[2, 1]
text_6295	其实你不知道，T台时装也有它们的粽子情结。	1	[['访问其他国家', '知道', 'MotivatedByGoal'], ['粽子', '在端午节出现', 'CapableOf']]	[2, 1]
text_6296	三个版面的篇幅中介绍、追忆了这颗足坛巨星的点点滴滴。	1	[['味道甜美', '点点滴滴', 'HasSubevent'], ['愉快的', '介绍', 'HasSubevent'], ['有趣的招待', '介绍', 'HasSubevent'], ['款待', '介绍', 'HasSubevent']]	[2, 2, 2, 2]
text_6297	咋全是休息日呢，以后的休息日就是我的工作日呀	2	[]	[]
text_6298	收来罚款给领导数数，没收的秤砣让领导看见。	0	[]	[]
text_6299	10月17号，寻常人家，到时候早点来吃饭和玩哈。	1	[['朋友生日', '吃饭', 'HasSubevent'], ['行宪纪念日', '吃饭', 'HasSubevent'], ['打电话找朋友', '吃饭', 'MotivatedByGoal'], ['有事要庆祝', '吃饭', 'HasSubevent'], ['叫朋友买回来', '吃饭', 'MotivatedByGoal'], ['吃饭', '和朋友一起吃', 'HasSubevent'], ['吃饭', '和朋友聚会', 'CapableOf'], ['人家', '开放或关闭', 'HasProperty'], ['人家', '控制访问', 'UsedFor']]	[2, 2, 2, 2, 2, 1, 1, 1, 1]
text_6300	我下床了，做点东西塞住自己的胃和嘴巴吧。	2	[['嘴巴', '短暂的休息', 'UsedFor']]	[1]
text_6301	viaBenSmithBBC体育记者、写手BRCHmmm	0	[]	[]
text_6302	4、htc是吉利，带几个字母就以为自己是国际品牌?	2	[['写招牌的人', '字母', 'CapableOf']]	[2]
text_6303	imissyou，soimissyou	0	[]	[]
text_6304	外国记者评论比起北京，我们在伦敦奥运村吃的简直是狗食	2	[['记者', '报告犯罪', 'CapableOf'], ['记者', '注意差异事实', 'CapableOf'], ['记者', '覆盖事故', 'CapableOf']]	[1, 1, 1]
text_6305	等孙宏斌稳住阵脚，就是制造热点、然后慢慢减持，在然后就是更多的人被欠薪被欠款，信他？	1	[['信', '与朋友保持联系', 'UsedFor'], ['信', '朋友或企业的书面文件', 'UsedFor'], ['制造', '伤害人民和环境', 'CapableOf'], ['被', '不开心', 'Causes'], ['被', '想认真唸书', 'Causes'], ['被', '成绩单寄来', 'HasSubevent'], ['被', '技术性休学', 'HasSubevent']]	[1, 1, 1, 1, 1, 1, 1]
text_6306	原文评论[44]转发理由:银行还要挨罚…	2	[]	[]
text_6307	就开个门关个门，结束咯!哈哈哈，陪小飞们练习	1	[['开心', '结束', 'MotivatedByGoal'], ['有成就感', '结束', 'MotivatedByGoal'], ['练习', '好听的歌声', 'MotivatedByGoal']]	[2, 2, 1]
text_6308	Kamiya超頻加速:是总结陈词(??)	0	[]	[]
text_6309	(2)2013年10月份25日时事政治（国内时事政治国际时事政治)热点发布；	0	[]	[]
text_6310	原文评论[7660]转发理由:乐视要完了，互联网泡沫潮来了	2	[]	[]
text_6311	视频-巴西女排老将法比临危一脚依旧无力回天	0	[]	[]
text_6312	2003-2013年国家公务员考试报考情况	0	[]	[]
text_6313	省立同德医院浙江微博医生:转发微博	0	[]	[]
text_6314	一早打算先去吃六鲜面，结果坐错了车，阴差阳错到1912酒吧街，有点798的风格。	0	[]	[]
text_6315	呼呼，到时候我带上我的定焦镜，给你拍写真怎么样	1	[]	[]
text_6316	姐姐祢是不是这次可唯来兴正元签售的主办方吖、	1	[]	[]
text_6317	哦，老大，香港就是中国的，汤唯入的是香港	1	[]	[]
text_6318	这边的路像大海，开着感觉好像永远没有尽头。	1	[['享受公司的朋友', '像', 'MotivatedByGoal'], ['更好的理解', '像', 'MotivatedByGoal'], ['获取温暖', '感觉', 'HasSubevent'], ['大海', '令人平静', 'CapableOf']]	[2, 2, 2, 1]
text_6319	以刚才那帮人看到林阿姨的表情来看应该不是。	2	[['看到', '不屑', 'HasSubevent'], ['看到', '说无聊', 'HasSubevent']]	[1, 1]
text_6320	令学渣不忍直视的翻唱：学霸，我们去哪里呀？	0	[]	[]
text_6321	雍和宫在北京的北侧，传说这里是清代雍正皇帝出生的地方的，平时特别是春节，这里香火很旺。	1	[['春节', '花红包钱', 'Causes'], ['春节', '领红包', 'HasSubevent']]	[1, 1]
text_6322	啥时候也弄点这种事给我这家庭妇女赚点外快	1	[]	[]
text_6323	英国某设计公司以数码技术设计一组豚鼠日历图片，图片以为金牌而战的主题。	0	[]	[]
text_6324	过去18个月时间内，伦敦纽汉姆区展开扫黄行动，关闭了约80家妓院。	0	[]	[]
